,마명,기록,거리,일자,습도,S1화롱,G3화롱,G1화롱,성별,나이,부중,기수,훈련량(분),새기록
10916,수호대,1:11.7,1000,2014-05-30,4,15,42.7,14.5,암,5,55.0,권육,123,71.7
10917,수호대,1:12.4,1000,2014-06-27,6,15,43.6,15.6,암,5,54.0,권육,123,72.4
10918,수호대,1:11.7,1000,2014-09-12,5,15,42.9,15.0,암,5,54.0,권육,123,71.7
10919,수호대,1:26.4,1200,2015-03-07,8,16,42.7,14.3,암,5,56.0,강수한,123,86.4
10920,수호대,1:28.1,1200,2014-11-22,5,16,44.8,15.7,암,5,56.0,권육,123,88.1
10921,수호대,1:28.4,1200,2014-12-19,19,16,44.0,15.1,암,5,57.0,권육,123,88.4
10922,수호대,1:43.1,1400,2015-03-21,8,17,48.3,17.4,암,5,55.0,강수한,123,103.1
10923,수호대제,1:12.1,800,2017-09-22,6,19,53.0,18.4,수,3,56.0,문성호,1000,72.1
10924,수호대제,1:11.7,800,2017-04-08,10,19,52.7,18.0,수,3,55.0,문성호,514,71.7
10925,수호대제,1:12.4,800,2017-06-16,6,19,53.8,19.7,수,3,56.0,정명일,1423,72.4
10926,수호대제,1:13.8,800,2017-07-07,6,19,54.7,20.1,수,3,56.0,정명일,433,73.8
10927,수호대제,1:12.7,800,2017-02-24,10,19,53.8,18.6,수,3,55.0,문성호,660,72.7
10928,수호대제,1:11.2,800,2017-05-20,6,19,52.3,18.4,수,3,55.0,문성호,532,71.2
10929,수호랑,1:07.9,800,2018-07-07,10,17,50.8,18.3,암,3,55.0,강수한,600,67.9
10930,수호랑,1:07.9,800,2018-11-16,14,18,50.0,17.3,암,3,53.5,강수한,1153,67.9
10931,수호랑,1:10.2,800,2018-08-25,10,18,52.0,18.4,암,3,56.0,문현진,661,70.2
10932,수호랑,1:08.0,800,2019-01-26,3,18,50.0,17.5,암,3,59.0,전현준,661,68.0
10933,수호랑,1:07.4,800,2018-12-21,14,19,48.8,17.2,암,3,57.0,원유일,800,67.4
10934,수호랑,1:27.8,1000,2019-02-15,8,19,52.2,17.8,암,3,55.0,전현준,661,87.8
10935,수호성,1:05.2,900,2016-08-27,6,16,42.9,15.4,수,2,55.0,장우성,732,65.2
10936,수호성,1:03.5,900,2016-06-18,5,16,41.1,14.1,수,2,55.0,장우성,662,63.5
10937,수호성,1:06.5,900,2016-05-20,4,16,43.4,14.3,수,2,55.0,김준호,1257,66.5
10938,수호성,1:10.3,1000,2016-12-10,3,16,41.1,14.2,수,2,55.0,유미라,1566,70.3
10939,수호성,1:09.9,1000,2016-12-17,10,15,41.6,14.6,수,2,56.0,유미라,1055,69.9
10940,수호성,1:11.9,1000,2016-10-29,12,15,42.8,15.3,수,2,54.0,문성호,588,71.9
10941,수호성,1:10.6,1000,2016-09-02,20,15,41.8,14.6,수,2,55.0,장우성,445,70.6
10942,수호자,1:12.3,800,2019-04-20,4,19,53.1,18.7,암,4,54.0,임재광,731,72.3
10943,수호자,1:13.5,800,2019-05-24,4,19,54.4,18.7,암,4,54.0,임재광,879,73.5
10944,수호자,1:10.9,800,2019-03-02,6,18,53.2,19.4,암,4,52.0,임재광,1653,70.9
10945,수호자,1:12.4,800,2020-02-06,10,19,53.1,18.7,암,4,56.0,김대연,123,72.4
10946,순간이동,1:11.8,800,2014-10-04,5,19,52.5,17.3,거,5,56.0,박기영,123,71.8
10947,순간이동,1:09.2,800,2015-11-06,6,19,50.1,17.3,거,5,56.0,이재웅,123,69.2
10948,순간이동,1:09.1,800,2014-08-16,10,19,50.5,17.4,거,5,55.0,원유일,123,69.1
10949,순간이동,1:07.7,800,2015-04-25,5,19,49.1,16.4,거,5,56.0,이재웅,123,67.7
10950,순간이동,1:07.5,800,2016-03-19,10,18,49.3,17.0,거,5,54.0,김태준,946,67.5
10951,순간이동,1:08.0,800,2015-05-08,5,18,49.7,17.3,거,5,55.0,이재웅,123,68.0
10952,순간이동,1:13.8,800,2014-03-28,9,20,54.0,18.8,거,5,51.0,배성아,123,73.8
10953,순간이동,1:09.5,800,2014-11-01,20,19,50.3,17.5,거,5,57.0,이재웅,123,69.5
10954,순간이동,1:16.7,900,2016-07-22,5,18,50.8,17.7,거,5,52.5,나유나,292,76.7
10955,순간이동,1:17.9,900,2016-03-25,4,18,51.1,17.4,거,5,55.0,나유나,802,77.9
10956,순간이동,1:16.1,900,2016-06-11,5,18,49.3,16.3,거,5,55.0,한영민,1208,76.1
10957,순간이동,1:17.7,900,2015-07-31,4,18,51.4,18.4,거,5,53.0,원유일,123,77.7
10958,순간이동,1:19.0,900,2015-05-30,12,18,52.0,18.1,거,5,55.0,이재웅,123,79.0
10959,순간이동,1:21.9,900,2014-07-12,11,19,53.8,18.8,거,5,53.0,배성아,123,81.9
10960,순간이동,1:27.4,1000,2016-07-30,5,18,52.7,19.0,거,5,53.0,나유나,296,87.4
10961,순수혈통,1:09.7,800,2016-03-18,13,18,51.3,18.1,암,5,52.0,권동석,540,69.7
10962,순수혈통,1:07.4,800,2016-05-13,6,18,49.1,17.2,암,5,52.0,김홍권,530,67.4
10963,순수혈통,1:07.4,800,2016-09-30,19,18,49.7,17.7,암,5,52.0,김준호,366,67.4
10964,순수혈통,1:08.7,800,2017-02-11,20,18,50.6,18.0,암,5,53.0,정명일,603,68.7
10965,순수혈통,1:08.3,800,2017-02-24,10,19,49.8,17.5,암,5,53.0,정명일,291,68.3
10966,순수혈통,1:07.9,800,2016-12-02,7,18,49.6,17.4,암,5,52.0,김준호,438,67.9
10967,순수혈통,1:09.9,800,2015-07-04,6,18,51.7,18.1,암,5,56.0,이재웅,123,69.9
10968,순수혈통,1:08.7,800,2016-07-02,20,19,49.7,17.1,암,5,53.0,장우성,523,68.7
10969,순수혈통,1:08.7,800,2015-03-27,5,18,50.6,18.0,암,5,55.0,이재웅,123,68.7
10970,순수혈통,1:13.8,800,2014-08-22,12,19,55.1,19.8,암,5,54.0,장우성,123,73.8
10971,순수혈통,1:10.1,800,2015-04-18,9,19,51.4,18.7,암,5,54.0,이재웅,123,70.1
10972,순수혈통,1:08.4,800,2016-08-05,9,18,50.2,17.2,암,5,51.0,장우성,714,68.4
10973,순수혈통,1:09.9,800,2015-05-09,7,18,51.5,18.8,암,5,54.0,이재웅,123,69.9
10974,순수혈통,1:17.9,900,2016-11-26,7,18,51.4,17.7,암,5,51.0,김준호,801,77.9
10975,순수혈통,1:18.5,900,2017-02-04,10,19,51.0,16.7,암,5,54.0,정명일,376,78.5
10976,순수혈통,1:18.4,900,2016-04-02,4,18,51.8,17.3,암,5,52.0,김홍권,528,78.4
10977,순수혈통,1:17.8,900,2017-03-24,14,18,51.2,17.8,암,5,51.0,정명일,936,77.8
10978,순항,1:04.1,900,2016-05-20,4,15,42.3,15.2,수,3,55.0,문현진,868,64.1
10979,순항,1:07.2,900,2016-04-16,20,17,43.0,14.3,수,3,55.0,문현진,875,67.2
10980,순항,1:04.3,900,2016-03-05,17,16,41.8,14.8,수,3,54.0,문현진,742,64.3
10981,순항,1:10.5,1000,2016-06-17,5,15,42.3,15.2,수,3,55.0,문현진,522,70.5
10982,순항,1:14.7,1000,2016-08-19,8,16,45.5,16.9,수,3,55.0,문현진,446,74.7
10983,숨비소리,1:05.6,900,2015-10-09,5,16,42.9,15.1,암,3,55.0,장우성,123,65.6
10984,숨비소리,1:06.4,900,2015-07-11,20,16,43.2,14.4,암,3,55.0,장우성,123,66.4
10985,숨비소리,1:05.7,900,2015-10-31,7,16,43.4,15.2,암,3,55.0,장우성,123,65.7
10986,숨비소리,1:10.9,1000,2015-11-21,14,16,42.1,14.9,암,3,54.0,장우성,123,70.9
10987,숨비소리,1:11.7,1000,2016-01-16,7,16,42.2,15.0,암,3,54.0,장우성,1017,71.7
10988,숨비소리,1:12.0,1000,2015-12-05,12,16,41.6,14.6,암,3,53.0,장우성,123,72.0
10989,숨은재능,1:14.3,800,2016-04-22,9,19,55.5,20.1,암,4,55.0,정명일,917,74.3
10990,숨은재능,1:13.1,800,2015-08-22,11,19,53.8,18.2,암,4,55.0,정명일,123,73.1
10991,숨은재능,1:12.7,800,2016-01-15,8,19,53.9,19.2,암,4,55.0,김홍권,429,72.7
10992,숨은진주,1:07.2,900,2017-08-25,8,16,44.7,17.0,암,4,56.0,장우성,294,67.2
10993,숨은진주,1:05.7,900,2017-07-15,6,16,42.6,14.8,암,4,56.0,장우성,459,65.7
10994,숨은진주,1:04.2,900,2017-06-16,6,16,41.9,14.9,암,4,56.0,장우성,517,64.2
10995,숨은진주,1:06.9,900,2017-03-17,6,17,42.9,14.4,암,4,55.0,장우성,1027,66.9
10996,숨은진주,1:05.5,900,2017-04-22,6,16,42.9,15.5,암,4,55.0,장우성,1305,65.5
10997,숨은진주,1:04.7,900,2017-05-20,6,16,42.2,15.2,암,4,55.0,김대연,811,64.7
10998,숨은진주,1:16.3,1000,2017-08-18,6,16,46.0,16.7,암,4,55.0,장우성,458,76.3
10999,슈퍼루키,1:05.1,900,2015-11-21,14,16,42.9,15.2,수,4,55.0,김이랑,123,65.1
11000,슈퍼루키,1:05.9,900,2015-12-26,10,15,44.2,16.3,수,4,55.0,김이랑,123,65.9
11001,슈퍼루키,1:04.8,900,2016-02-20,7,16,42.5,15.0,수,4,55.0,박기영,738,64.8
11002,슈퍼루키,1:05.1,900,2016-01-16,7,16,42.9,15.5,수,4,55.0,김경훈,1226,65.1
11003,슈퍼루키,1:04.2,900,2016-10-01,16,16,41.7,14.7,수,4,54.0,문성호,719,64.2
11004,슈퍼루키,1:13.7,1000,2016-09-23,6,16,44.3,16.3,수,4,54.0,이재웅,726,73.7
11005,슈퍼루키,1:12.3,1000,2016-07-22,5,15,44.1,16.6,수,4,55.0,원유일,511,72.3
11006,슈퍼루키,1:11.8,1000,2016-05-21,3,16,43.1,15.5,수,4,55.0,박기영,1219,71.8
11007,슈퍼루키,1:13.8,1000,2016-03-25,4,15,45.1,16.8,수,4,55.0,박기영,603,73.8
11008,슈퍼루키,1:14.2,1000,2016-04-22,11,16,45.0,16.4,수,4,55.0,김준호,1152,74.2
11009,슈퍼루키,1:13.0,1000,2016-06-10,6,15,44.4,16.3,수,4,55.0,박기영,1278,73.0
11010,슈퍼맨,1:06.7,900,2014-12-06,20,16,43.6,15.3,수,4,55.0,강수한,123,66.7
11011,슈퍼맨,1:11.8,900,2015-04-03,18,17,47.3,16.1,수,4,55.0,곽용남,123,71.8
11012,스매싱,1:06.9,900,2015-10-09,5,16,43.9,15.7,암,2,55.0,박기영,123,66.9
11013,스매싱,1:07.1,900,2015-08-21,12,16,44.1,15.8,암,2,55.0,정명일,123,67.1
11014,스매싱,1:06.3,900,2015-11-07,20,16,43.1,15.3,암,2,55.0,박기영,123,66.3
11015,스카이,1:12.3,1000,2014-08-15,14,15,44.0,15.7,암,3,54.0,김이랑,123,72.3
11016,스카이,1:12.7,1000,2014-07-11,11,15,44.7,16.5,암,3,54.0,김이랑,123,72.7
11017,스카이,1:09.9,1000,2014-06-07,5,15,41.8,14.5,암,3,54.0,김이랑,123,69.9
11018,스카이,1:11.3,1000,2014-04-19,10,15,42.8,15.2,암,3,54.0,김이랑,123,71.3
11019,스카이,1:12.6,1000,2014-03-22,4,16,43.6,15.0,암,3,54.0,김이랑,123,72.6
11020,스카이,1:12.8,1000,2014-02-22,7,16,43.8,15.7,암,3,54.0,김이랑,123,72.8
11021,스카이킹,1:10.0,900,2014-11-15,6,17,45.5,16.2,수,2,55.0,원유일,123,70.0
11022,스켈레톤,1:14.2,800,2014-01-24,7,19,55.0,19.8,암,4,54.0,권육,123,74.2
11023,스켈레톤,1:13.1,800,2014-03-28,9,20,53.5,18.7,암,4,54.0,권육,123,73.1
11024,스켈레톤,1:13.2,800,2014-09-13,7,19,54.0,19.2,암,4,51.0,김준호,123,73.2
11025,스켈레톤,1:11.6,800,2015-06-05,16,19,53.1,19.8,암,4,53.0,김준호,123,71.6
11026,스코어,1:09.1,800,2015-07-03,8,18,50.9,18.6,수,3,55.0,권진영,123,69.1
11027,스코어,1:10.0,800,2015-05-02,6,19,51.2,17.0,수,3,55.0,권진영,123,70.0
11028,스코어,1:11.9,800,2015-08-14,7,19,53.4,19.2,수,3,55.0,권진영,123,71.9
11029,스코어,1:12.4,800,2015-09-05,9,19,53.6,20.2,수,3,57.0,배성아,123,72.4
11030,스코어,1:09.4,800,2015-06-13,5,19,50.8,17.1,수,3,55.0,권진영,123,69.4
11031,스타,1:09.2,900,2014-12-19,19,17,44.6,14.6,수,2,55.0,원유일,123,69.2
11032,스타장군,1:12.4,800,2016-08-05,7,18,54.4,20.8,거,3,55.0,김준호,874,72.4
11033,스타장군,1:11.6,800,2017-04-07,17,18,53.2,20.1,거,3,56.0,안득수,657,71.6
11034,스타트업,1:08.1,900,2018-06-08,6,16,45.3,16.4,수,2,53.0,이소연,1012,68.1
11035,스타트업,1:09.0,900,2018-08-24,13,16,45.7,17.0,수,2,56.0,김이랑,581,69.0
11036,스탠다드,1:03.8,900,2015-12-18,16,15,41.8,13.8,암,4,55.0,권육,123,63.8
11037,스탠다드,1:09.8,1000,2016-01-09,11,15,41.7,13.9,암,4,54.0,김태준,522,69.8
11038,스탠다드,1:10.5,1000,2016-02-19,10,15,42.5,15.1,암,4,55.0,김태준,578,70.5
11039,스탠다드,1:24.5,1200,2017-03-10,6,15,43.1,15.4,암,4,53.5,원유일,1082,84.5
11040,스탠다드,1:24.3,1200,2016-12-02,7,15,43.1,15.2,암,4,55.5,김준호,729,84.3
11041,스탠다드,1:25.3,1200,2016-06-25,10,15,43.4,14.7,암,4,53.0,김다영,522,85.3
11042,스탠다드,1:24.1,1200,2016-08-06,10,15,43.1,15.0,암,4,52.5,김대연,665,84.1
11043,스탠다드,1:43.0,1400,2016-12-30,10,16,41.9,14.6,암,4,54.0,김대연,658,103.0
11044,스탠다드,1:41.8,1400,2017-04-21,8,15,44.4,15.6,암,4,52.5,배성아,795,101.8
11045,스탠다드,1:47.9,1400,2017-02-18,10,15,49.8,19.1,암,4,55.0,김준호,1047,107.9
11046,스탠다드,1:40.6,1400,2016-05-14,6,15,45.1,15.4,암,4,54.0,김대연,942,100.6
11047,스탠다드,1:41.2,1400,2016-09-23,6,15,43.1,14.3,암,4,54.0,김준호,1126,101.2
11048,스탠다드,2:00.2,1610,2016-08-19,8,16,45.4,15.4,암,4,55.5,김대연,994,120.2
11049,스토리,1:08.7,800,2016-10-22,14,17,51.5,19.2,암,7,54.0,원유일,868,68.7
11050,스토리,1:10.4,800,2016-09-24,5,18,52.9,19.6,암,7,56.0,김대연,1064,70.4
11051,스토리,1:12.2,800,2017-12-16,12,18,54.4,20.6,암,7,51.0,배성아,729,72.2
11052,스토리,1:10.1,800,2016-09-03,13,18,51.9,18.5,암,7,56.0,김대연,941,70.1
11053,스토리,1:11.7,800,2016-12-10,3,19,52.9,19.7,암,7,52.0,김대연,500,71.7
11054,스트레이트,1:07.0,900,2014-09-19,14,16,44.0,16.2,암,4,55.0,원유일,123,67.0
11055,스트레이트,1:11.9,1000,2015-03-28,4,15,44.2,16.3,암,4,54.0,김이랑,123,71.9
11056,스트레이트,1:16.4,1000,2014-12-20,19,15,47.5,17.4,암,4,55.0,김이랑,123,76.4
11057,스트레이트,1:10.7,1000,2015-08-15,5,15,42.3,15.2,암,4,54.0,장우성,123,70.7
11058,스트레이트,1:11.7,1000,2015-05-22,5,15,43.8,16.1,암,4,54.0,권진영,123,71.7
11059,스트레이트,1:11.8,1000,2015-02-06,12,15,44.0,15.7,암,4,54.0,김이랑,123,71.8
11060,스트레이트,1:12.4,1000,2015-05-02,6,16,43.8,15.6,암,4,54.0,안득수,123,72.4
11061,스트레이트,1:12.9,1000,2016-01-22,13,15,43.9,16.1,암,4,52.0,원유일,1284,72.9
11062,스트레이트,1:16.9,1000,2014-10-11,5,15,47.6,17.1,암,4,55.0,김이랑,123,76.9
11063,스트레이트,1:29.5,1200,2015-12-26,10,15,46.7,16.7,암,4,54.0,장우성,123,89.5
11064,스트롱걸,1:12.2,800,2017-06-10,6,18,54.3,20.4,암,3,55.0,심광선,447,72.2
11065,스페셜가이,1:06.6,900,2015-10-24,5,16,43.9,15.3,수,4,55.0,권육,123,66.6
11066,스페셜가이,1:06.7,900,2015-09-05,6,16,43.9,15.6,수,4,55.0,나유나,123,66.7
11067,스페셜가이,1:05.2,900,2016-01-08,11,16,42.8,15.0,수,4,55.0,권육,582,65.2
11068,스페셜가이,1:04.8,900,2016-04-15,8,16,42.4,14.5,수,4,55.0,권육,583,64.8
11069,스페셜가이,1:04.6,900,2016-02-13,20,16,41.9,14.4,수,4,55.0,권육,517,64.6
11070,스페이스,1:07.8,800,2016-11-05,5,17,50.4,18.5,암,4,52.5,박성광,959,67.8
11071,스페이스,1:09.7,800,2016-02-19,10,17,52.4,19.6,암,4,54.0,나유나,581,69.7
11072,스페이스,1:11.0,800,2015-09-19,7,17,53.6,20.4,암,4,54.0,한영민,123,71.0
11073,스페이스,1:10.2,800,2015-12-19,14,17,52.8,20.1,암,4,55.0,이재웅,123,70.2
11074,스페이스,1:17.4,900,2016-11-12,9,17,51.8,19.0,암,4,51.0,박성광,676,77.4
11075,스페이스,1:19.0,900,2016-07-02,20,17,53.4,19.7,암,4,55.0,안득수,590,79.0
11076,스페이스,1:18.3,900,2016-05-06,14,18,52.2,18.8,암,4,53.0,안득수,433,78.3
11077,스포일러,1:10.5,900,2015-01-23,14,16,47.1,16.3,수,3,55.0,권육,123,70.5
11078,스피드,1:07.6,900,2014-12-19,19,15,45.0,16.0,암,3,55.0,권동석,123,67.6
11079,스피드,1:09.3,900,2014-11-07,6,16,46.5,16.7,암,3,55.0,김대연,123,69.3
11080,스피드,1:11.3,1000,2015-03-07,8,15,42.5,14.9,암,3,54.0,권동석,123,71.3
11081,스피드스타,1:08.6,800,2019-04-05,4,19,50.0,17.9,암,4,53.0,김경휴,718,68.6
11082,스피드스타,1:10.8,800,2018-09-14,10,19,51.9,18.6,암,4,53.0,이소연,377,70.8
11083,스피드스타,1:08.9,800,2018-06-29,14,18,50.9,17.7,암,4,53.0,김경휴,446,68.9
11084,슬라이더,1:05.2,900,2014-06-27,6,16,42.6,14.9,암,5,55.0,문성호,123,65.2
11085,슬라이더,1:13.4,1000,2014-09-19,14,16,42.9,15.0,암,5,55.0,문성호,123,73.4
11086,슬라이더,1:14.8,1000,2014-08-22,10,16,43.9,14.7,암,5,55.0,문성호,123,74.8
11087,슬라이더,1:14.8,1000,2014-10-24,8,17,42.8,15.0,암,5,55.0,문성호,123,74.8
11088,슬라이더,1:13.7,1000,2015-01-23,11,16,44.4,15.8,암,5,51.0,김준호,123,73.7
11089,슬로건,1:07.5,900,2014-08-01,12,16,44.7,16.2,암,3,55.0,김주희,123,67.5
11090,슬로건,1:04.2,900,2014-10-04,5,16,41.7,14.0,암,3,51.0,김홍권,123,64.2
11091,슬로건,1:11.5,1000,2014-11-08,14,16,41.2,13.5,암,3,51.0,김홍권,123,71.5
11092,슬로건,1:10.4,1000,2014-12-20,19,16,41.3,14.2,암,3,54.0,김홍권,123,70.4
11093,슬로건,1:26.6,1200,2014-12-06,20,16,42.8,15.0,암,3,54.0,김홍권,123,86.6
11094,승리모드,1:07.4,900,2018-08-03,18,16,44.1,15.6,암,2,55.0,안득수,515,67.4
11095,승리불꽃,1:03.8,900,2017-02-11,20,15,42.4,15.0,수,3,55.0,조희원,873,63.8
11096,승리불꽃,1:10.2,1000,2017-06-16,6,15,41.7,14.8,수,3,55.0,강수한,1079,70.2
11097,승리불꽃,1:12.8,1000,2017-05-13,9,15,44.3,16.4,수,3,55.0,권육,582,72.8
11098,승리요정,1:09.0,800,2018-03-31,6,18,51.2,19.0,암,4,53.0,정명일,805,69.0
11099,승리요정,1:10.3,800,2018-02-02,20,18,52.8,19.8,암,4,54.0,정명일,803,70.3
11100,승리요정,1:08.7,800,2017-09-29,6,18,50.8,18.2,암,4,56.0,박기영,432,68.7
11101,승리요정,1:07.4,800,2017-07-14,6,18,49.3,16.6,암,4,54.0,박기영,866,67.4
11102,승리요정,1:09.8,800,2017-06-30,12,18,52.0,19.5,암,4,54.0,박기영,834,69.8
11103,승리요정,1:09.4,800,2017-06-02,6,18,51.9,19.4,암,4,54.0,박기영,1355,69.4
11104,승리요정,1:09.1,800,2018-01-19,10,18,51.5,19.0,암,4,54.0,정명일,530,69.1
11105,승리요정,1:09.0,800,2018-03-17,8,18,51.2,18.8,암,4,53.0,정명일,576,69.0
11106,승리요정,1:09.1,800,2017-11-10,6,19,50.3,18.2,암,4,54.0,박기영,937,69.1
11107,승리요정,1:13.8,800,2017-02-03,10,18,55.4,19.9,암,4,55.0,정명일,296,73.8
11108,승리요정,1:19.3,900,2017-08-04,6,17,54.0,20.6,암,4,54.0,박기영,163,79.3
11109,승리주역,1:08.0,900,2014-01-25,9,16,45.1,16.0,수,3,54.0,강성,123,68.0
11110,승리주역,1:06.9,900,2014-02-28,10,16,44.2,15.6,수,3,54.0,강성,123,66.9
11111,승리주역,1:04.3,900,2014-05-31,4,15,42.1,14.7,수,3,55.0,한영민,123,64.3
11112,승리주역,1:05.5,900,2014-05-03,5,16,42.8,14.8,수,3,55.0,한영민,123,65.5
11113,승리주역,1:12.3,1000,2014-06-13,5,16,43.2,14.7,수,3,55.0,김경훈,123,72.3
11114,승리주역,1:13.7,1000,2014-07-04,15,16,43.3,15.2,수,3,55.0,전현준,123,73.7
11115,승리찬가,1:07.8,900,2017-07-22,6,16,45.1,16.5,암,3,52.0,이동준,597,67.8
11116,승리찬가,1:04.4,900,2017-10-14,8,15,42.2,14.7,암,3,56.0,김경훈,526,64.4
11117,승리찬가,1:06.0,900,2017-08-19,6,16,43.5,15.4,암,3,56.0,김대연,520,66.0
11118,승리찬가,1:05.4,900,2017-09-23,6,16,42.8,14.8,암,3,56.0,김경훈,786,65.4
11119,승리찬가,1:06.1,900,2018-03-17,8,15,44.0,16.1,암,3,52.0,김경휴,989,66.1
11120,승리찬가,1:12.6,1000,2017-10-28,6,16,43.8,15.9,암,3,55.0,김경훈,1083,72.6
11121,승리화신,1:07.1,900,2016-08-20,7,17,43.1,14.3,수,2,55.0,권육,1009,67.1
11122,승리화신,1:12.1,1000,2016-11-18,6,15,43.9,16.2,수,2,55.0,김경훈,648,72.1
11123,승리화신,1:12.7,1000,2016-09-23,6,16,43.5,15.3,수,2,55.0,권육,568,72.7
11124,승부처,1:12.3,800,2019-01-19,7,18,54.1,20.1,암,3,54.5,박성광,296,72.3
11125,승승백호,1:12.1,900,2016-03-25,4,17,47.9,17.1,거,7,50.0,배성아,1440,72.1
11126,승승백호,1:21.4,1000,2016-06-11,5,17,49.5,17.4,거,7,50.0,배성아,1294,81.4
11127,승승백호,1:23.2,1000,2015-06-19,8,17,50.4,17.7,거,7,58.0,김준호,123,83.2
11128,승승백호,1:21.9,1000,2016-04-09,8,17,50.0,18.1,거,7,53.5,원유일,1208,81.9
11129,승승백호,1:21.3,1000,2014-05-16,9,17,49.3,17.6,거,7,56.5,문성호,123,81.3
11130,승승백호,1:24.0,1000,2014-11-29,14,17,50.9,18.3,거,7,52.0,김준호,123,84.0
11131,승승백호,1:21.1,1000,2014-04-04,5,17,49.5,17.5,거,7,54.0,문성호,123,81.1
11132,승승백호,1:32.8,1110,2015-03-27,5,18,51.0,17.5,거,7,55.0,김준호,123,92.8
11133,승승백호,1:30.5,1110,2014-05-31,4,18,48.8,16.3,거,7,56.5,문성호,123,90.5
11134,승승백호,1:34.9,1110,2015-07-31,4,18,52.6,18.9,거,7,51.0,나유나,123,94.9
11135,승승백호,1:31.9,1110,2014-07-04,15,17,51.0,18.5,거,7,56.5,문성호,123,91.9
11136,승승백호,1:32.5,1110,2015-03-14,6,18,51.7,17.7,거,7,55.0,김준호,123,92.5
11137,승승백호,1:31.4,1110,2015-04-24,5,18,50.0,17.1,거,7,54.5,김준호,123,91.4
11138,승승백호,1:37.0,1110,2014-02-21,8,18,54.2,19.6,거,7,57.0,문성호,123,97.0
11139,승승백호,1:33.7,1110,2014-03-21,4,18,51.9,19.0,거,7,55.0,문성호,123,93.7
11140,승승백호,1:39.2,1200,2014-06-14,4,16,50.4,17.7,거,7,55.5,문성호,123,99.2
11141,승승백호,1:42.7,1200,2014-03-08,6,18,52.8,18.7,거,7,56.0,문성호,123,102.7
11142,승운호,1:06.8,900,2014-03-29,12,16,43.6,15.1,수,4,54.0,김주희,123,66.8
11143,승운호,1:05.9,900,2014-05-03,5,16,42.9,14.8,수,4,55.0,강성,123,65.9
11144,승운호,1:13.3,1000,2014-07-25,7,16,42.4,14.2,수,4,51.0,김홍권,123,73.3
11145,승운호,1:26.2,1200,2014-09-26,9,16,42.5,14.5,수,4,53.0,김홍권,123,86.2
11146,승운호,1:45.4,1400,2014-11-15,6,16,45.1,15.7,수,4,54.0,김홍권,123,105.4
11147,승일교,1:09.4,800,2016-12-02,9,18,51.4,17.5,거,6,55.0,김준호,1418,69.4
11148,승일교,1:06.5,800,2017-03-11,6,18,48.7,17.4,거,6,56.0,원유일,1414,66.5
11149,승일교,1:07.3,800,2017-06-10,6,18,49.0,17.6,거,6,58.5,원유일,945,67.3
11150,승일교,1:05.6,800,2019-02-28,9,18,48.0,17.2,거,6,57.0,문현진,123,65.6
11151,승일교,1:08.9,800,2017-01-14,10,18,51.2,18.2,거,6,55.0,원유일,1161,68.9
11152,승일교,1:10.4,800,2016-12-24,10,18,52.0,18.8,거,6,55.0,김준호,1414,70.4
11153,승일교,1:18.8,900,2018-06-16,6,18,51.9,18.4,거,6,60.5,원유일,1273,78.8
11154,승일교,1:15.7,900,2017-05-13,12,17,50.5,18.0,거,6,62.0,원유일,861,75.7
11155,승일교,1:15.6,900,2017-04-29,6,18,50.2,18.3,거,6,56.0,원유일,1140,75.6
11156,승일교,1:21.1,900,2018-03-16,12,19,54.1,19.4,거,6,52.5,원유일,2049,81.1
11157,승일교,1:17.0,900,2018-08-24,13,18,50.7,17.7,거,6,55.5,원유일,780,77.0
11158,승일교,1:16.9,900,2018-07-14,6,18,50.1,17.2,거,6,60.5,원유일,1104,76.9
11159,승일교,1:17.8,900,2018-05-18,14,18,51.5,18.4,거,6,60.5,원유일,583,77.8
11160,승일교,1:23.0,900,2018-03-10,10,18,56.3,20.7,거,6,62.5,원유일,2420,83.0
11161,승일교,1:27.4,1000,2017-06-24,9,18,51.9,18.2,거,6,56.5,배성아,795,87.4
11162,승일교,1:26.4,1000,2018-09-07,14,18,51.2,17.3,거,6,52.5,원유일,923,86.4
11163,승일교,1:25.6,1000,2019-09-27,16,18,51.3,18.2,거,6,56.5,문성호,517,85.6
11164,승일교,1:25.9,1000,2019-06-28,8,18,51.5,18.0,거,6,58.0,문현진,587,85.9
11165,승일교,1:26.1,1000,2019-03-29,4,17,52.7,17.7,거,6,55.5,원유일,1003,86.1
11166,승일교,1:25.3,1000,2019-05-24,4,18,51.5,17.7,거,6,55.5,문현진,653,85.3
11167,승일교,1:25.9,1000,2019-04-19,4,18,50.6,17.4,거,6,54.0,문성호,372,85.9
11168,승일교,1:38.3,1110,2019-08-30,8,20,53.0,17.9,거,6,55.0,이재웅,438,98.3
11169,승일교,1:38.2,1110,2020-01-17,11,19,54.2,19.3,거,6,57.5,문현진,592,98.2
11170,승일교,1:39.2,1110,2019-07-20,20,19,54.3,18.0,거,6,54.0,이재웅,461,99.2
11171,승자비행,1:06.3,900,2016-02-13,20,16,42.9,14.1,수,3,55.0,김대연,647,66.3
11172,승장군,1:12.0,800,2019-11-30,10,19,52.6,17.9,거,4,56.0,심광선,1323,72.0
11173,승장군,1:11.8,800,2019-01-19,7,19,52.4,17.9,거,4,54.0,심광선,722,71.8
11174,승장군,1:12.5,800,2019-04-26,8,20,52.9,19.0,거,4,57.0,심광선,428,72.5
